delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5584	855	-1718	916
5420	-805	-1365	2262
5308	813	1079	1641
5628	244	2181	-1863
5472	592	-1236	1407
5292	-721	-2258	1941
5656	-146	1011	379
5424	524	2515	-1236
5292	-632	-2766	1554
5660	693	-776	1108
5592	163	498	1029
5568	-606	1188	1260
5472	530	-1768	839
5592	-22	-621	832
5492	791	-476	1591
5420	1056	1276	1887
5508	-436	-683	4
5608	-1532	-104	795
5436	-1148	-1386	2356
5368	1018	1006	2197
5508	242	2213	358
5576	433	-1528	1017
5644	-1374	111	1892
5476	524	-105	962
5700	-183	3107	1158
5480	-1037	-1474	1772
5540	438	-1188	1659
5648	-497	803	457
5532	838	2548	103
5568	-871	-2398	1379
5496	-540	-1308	1089
5312	-18	403	1156
5536	1231	1846	1253
5688	-1327	-1179	527
5484	-1171	274	697
5596	1043	-1063	1990
5520	1032	1201	2628
5508	225	260	660
5348	19	-885	824
5648	-292	-1836	2206
5492	-155	1053	1158
5644	-36	2173	-1902
5432	145	-1761	1560
5300	1281	-1049	1791
5524	-416	983	542
5356	589	3107	1115
5460	844	-2201	1275
5296	-910	-441	893
5544	420	166	1737
5396	603	1128	1983
5460	576	920	889
5688	-1232	-1327	969
5492	-286	-1216	2173
5484	-720	692	1867
5416	-27	2009	-517
5560	671	-2335	1254
5468	-243	-693	1742
5608	-282	710	431
5532	1176	3213	634
5628	170	-2491	1629
5472	-269	-1313	1186
5312	757	1052	961
5568	-125	1572	1754
5652	-1224	-1003	1379
5540	818	-382	1013
5592	532	-116	2053
5580	499	830	2358
5580	296	514	1773
5568	-198	-565	682
5552	-1301	-2199	2388
5544	-286	232	1361
5588	-73	2190	35
5488	577	-2122	1568
5640	-1989	-1852	1669
5548	-9	-212	630
5604	257	3123	906
5576	-9	-2956	1562
5548	1393	-122	1005
5468	-60	-205	1302
5380	-31	1925	2036
5592	-1316	-728	1427
5488	-838	-1148	1073
5488	-769	-1448	2217
5312	1023	1942	2109
5512	-832	1475	222
5420	-320	-641	1075
5428	-725	-1721	1654
5312	476	592	514
5520	75	2034	293
5348	-326	-2523	1322
5484	90	70	929
5404	-703	536	1460
5420	1227	1533	2310
5336	-647	-180	958
5548	-381	-660	688
5552	-1244	-1522	2266
5540	794	638	1175
5224	-235	2751	-148
5436	-1700	-1260	1874
5544	-94	-710	1316
5548	148	303	960
5520	-108	2120	1283
5644	988	-626	594
5536	1320	423	873
5568	469	-1055	1784
5472	503	842	2427
5396	1394	390	588
5572	469	-703	906
5536	-47	-1579	1945
5600	-480	280	761
5532	910	2417	320
5580	-811	-2607	1574
